observation,reference,error
18.19,18.149625935212438,0.04037406478756367
18.19,18.26781947796036,-0.07781947796035737
18.37,18.392528295262878,-0.022528295262876696
18.25,18.343976750771727,-0.09397675077172707
18.25,18.318149752246605,-0.06814975224660458
18.19,18.271160565352076,-0.08116056535207505
18.37,18.32657994781747,0.043420052182529645
18.25,18.31011874603518,-0.06011874603517953
18.25,18.298499686807215,-0.04849968680721517
18.25,18.28997254860563,-0.039972548605629044
18.44,18.34421866900281,0.0957813309971911
18.31,18.345168886175124,-0.035168886175124925
18.31,18.345401530420734,-0.03540153042073513
18.25,18.329527044686643,-0.07952704468664251
18.44,18.363404673827763,0.07659532617223874
18.31,18.35986044198299,-0.049860441982989556
18.31,18.356603459837597,-0.04660345983759839
18.25,18.34083490565138,-0.09083490565138064
18.44,18.366160775575885,0.07383922442411617
18.31,18.36166659645522,-0.051666596455220315
18.31,18.357525996738236,-0.0475259967382371
18.25,18.342615576659863,-0.09261557665986331
18.44,18.363578515280285,0.07642148471971666
18.25,18.348325866353346,-0.0983258663533455
18.25,18.3346720705677,-0.08467207056769865
18.25,18.32242204682062,-0.07242204682061981
18.44,18.34295698123166,0.09704301876834265
18.25,18.33008844498173,-0.08008844498172962
18.25,18.318395935188935,-0.06839593518893494
18.19,18.298163912213912,-0.10816391221391086
18.37,18.30852642723497,0.06147357276503129
18.25,18.299008280390805,-0.049008280390804515
18.25,18.29039219039428,-0.04039219039427877
18.25,18.28262903588754,-0.032629035887538294
18.37,18.294419018259912,0.07558098174008876
18.31,18.295970845080284,0.014029154919715126
18.25,18.288124862037026,-0.038124862037026475
18.25,18.281011448324968,-0.031011448324967716
18.44,18.304096486860484,0.13590351313951743
18.25,18.295878242019015,-0.04587824201901469
18.25,18.288341262077765,-0.03834126207776478
18.19,18.27217494702304,-0.08217494702303796
18.37,18.28534546464336,0.08465453535664125
18.25,18.278978176476027,-0.028978176476027073
18.25,18.273220624567035,-0.023220624567034776
18.19,18.258754997271826,-0.06875499727182444
18.37,18.273530038566285,0.09646996143371567
18.25,18.268675421236807,-0.01867542123680721
18.25,18.264329964285853,-0.01432996428585298
18.19,18.25117346973125,-0.06117346973124782
18.37,18.267152667092535,0.10284733290746573
18.25,18.263399161711973,-0.013399161711973306
18.25,18.26005295447308,-0.010052954473078302
18.19,18.24779776231895,-0.05779776231894829
18.37,18.26457857561165,0.10542142438835
18.25,18.26153860914429,-0.011538609144288614
18.25,18.258819591985006,-0.008819591985005815
18.25,18.256407141457093,-0.006407141457092536
18.44,18.283717599307717,0.15628240069228383
18.31,18.28869187894357,0.02130812105642832
18.25,18.283878954597796,-0.033878954597795996
18.25,18.279371157521492,-0.02937115752149211
18.44,18.304607650403057,0.13539234959694468
18.31,18.307561069211566,0.002438930788432714
18.31,18.310088778512387,-8.87785123886431e-05
18.25,18.302931576682262,-0.052931576682262005
18.44,18.325619798937645,0.11438020106235669
18.31,18.326148587089936,-0.01614858708993694
18.31,18.32638556731241,-0.01638556731241181
18.19,18.307789332915583,-0.11778933291558147
18.37,18.3184167455639,0.05158325443609968
18.31,18.318777355383098,-0.008777355383099206
18.25,18.309676439204612,-0.05967643920461185
18.25,18.30120906263986,-0.05120906263985958
18.37,18.311970212592453,0.05802978740754838
18.25,18.303236347000915,-0.053236347000915174
18.25,18.295162873512083,-0.04516287351208348
18.19,18.27846100731944,-0.08846100731943807
18.37,18.291069881563768,0.07893011843623299
18.25,18.28416941656709,-0.03416941656708872
18.25,18.27789330253741,-0.027893302537410847
18.25,18.272226449404997,-0.02222644940499663
18.44,18.29657114788926,0.1434288521107412
18.25,18.289587654965377,-0.039587654965377084
18.31,18.292462387802832,0.017537612197166652
18.25,18.285828492563134,-0.03582849256313381
18.44,18.309179059885857,0.1308209401141447
18.31,18.310482930535287,-0.0004829305352878066
18.25,18.302287146693704,-0.052287146693704045
18.25,18.294680751818035,-0.04468075181803499
18.44,18.31709432350099,0.12290567649901263
18.31,18.317503396037505,-0.0075033960375066044
18.31,18.317751568164706,-0.007751568164707123
18.25,18.30856907232519,-0.058569072325191485
18.44,18.32947004067048,0.11052995932952214
18.31,18.328439857256956,-0.018439857256957737
18.31,18.32732946730593,-0.01732946730593099
18.25,18.316874273160998,-0.06687427316099814
18.37,18.325751614221513,0.044248385778487886
18.25,18.315246602677362,-0.06524660267736238
18.25,18.305520094511802,-0.0555200945118024
18.25,18.29657798770886,-0.04657798770886146
18.37,18.306997972527256,0.06300202747274497
18.25,18.298040536392865,-0.04804053639286465
18.25,18.28984564719105,-0.03984564719105066
18.19,18.27311031027472,-0.08311031027471927
18.37,18.285760393480288,0.08423960651971285
18.25,18.278963822042137,-0.028963822042136655
18.25,18.27284318935276,-0.022843189352759197
18.25,18.26737339612201,-0.01737339612201083
18.44,18.29194769431559,0.14805230568441274
18.31,18.294509844501654,0.015490155498344649
18.31,18.296876615493115,0.01312338450688344
18.19,18.280464592184096,-0.09046459218409453
18.44,18.30413233082161,0.135867669178392
18.25,18.296478445560844,-0.046478445560843795
18.25,18.289405551128255,-0.0394055511282545
18.19,18.27362418193926,-0.08362418193926047
18.44,18.297913845853817,0.14208615414618464
18.31,18.300157873454488,0.009842126545510865
18.25,18.29289090481034,-0.042890904810338526
18.19,18.276900201837925,-0.08690020183792413
18.44,18.300970357015,0.1390296429850011
18.25,18.293697680294976,-0.04369768029497578
18.25,18.286983114387628,-0.03698311438762758
18.19,18.271536078196945,-0.08153607819694386
18.37,18.285295423561934,0.08470457643806739
18.31,18.28873383323978,0.021266166760216976
18.31,18.29191626285947,0.01808373714052891
18.19,18.2762580774574,-0.08625807745739777
18.44,18.30061760565505,0.1393823943449526
18.31,18.30288552670947,0.007114473290528167
18.31,18.304894739124112,0.005105260875886586
18.25,18.297367733754058,-0.047367733754057895
18.44,18.31981343466674,0.12018656533325967
18.31,18.320214332146023,-0.010214332146023963
18.31,18.320420350129307,-0.010420350129308531
18.19,18.301876088408576,-0.11187608840857521
18.44,18.32346340859142,0.11653659140858252
18.31,18.323091398385333,-0.013091398385334685
18.31,18.322606794222434,-0.01260679422243527
18.25,18.312741882359663,-0.06274188235966349
18.44,18.33301183833378,0.10698816166622294
18.31,18.331402327603474,-0.021402327603475158
18.31,18.32976380796742,-0.019763807967422053
18.25,18.318830624077663,-0.0688306240776626
18.44,18.338118577642632,0.10188142235736919
18.31,18.335612741737847,-0.025612741737848665
18.31,18.33316195960638,-0.023161959606380123
18.25,18.32149811846704,-0.07149811846704068
18.44,18.34013388218686,0.09986611781314281
18.31,18.337050651760347,-0.027050651760347932
18.31,18.334093194574276,-0.024093194574277277
18.25,18.321989033738635,-0.0719890337386353
18.44,18.340246282133577,0.09975371786642384
18.31,18.336841690997744,-0.02684169099774536
18.31,18.33361535493811,-0.023615354938112176
18.25,18.321290165578755,-0.07129016557875545
18.44,18.33936969942718,0.10063030057282063
18.31,18.335826310711667,-0.0258263107116683
18.31,18.33249587197555,-0.022495871975550585
18.19,18.310805805380603,-0.12080580538060204
18.44,18.329618376046767,0.11038162395323425
18.31,18.326821285790484,-0.016821285790484808
18.31,18.324238650792427,-0.014238650792428587
18.19,18.303287937842413,-0.11328793784241142
18.44,18.322823108212866,0.11717689178713542
18.31,18.320725063605497,-0.01072506360549852
18.31,18.31881247936349,-0.008812479363491832
18.19,18.298498600959118,-0.10849860095911623
18.44,18.318634253896995,0.12136574610300599
18.31,18.3170981623239,-0.007098162323902812
18.31,18.315707662164876,-0.005707662164876837
18.25,18.30516683537822,-0.05516683537821976
18.44,18.32496403083304,0.11503596916696068
18.31,18.323059600419242,-0.013059600419243367
18.31,18.32128029622292,-0.011280296222921038
18.25,18.310338424270263,-0.06033842427026315
18.44,18.329729443087707,0.11027055691229393
18.31,18.327419779953523,-0.017419779953524284
18.31,18.325241309250703,-0.01524130925070466
18.25,18.313910587208813,-0.06391058720881304
18.44,18.332926530257037,0.10707346974296428
18.31,18.33025830901299,-0.020258309012991305
18.31,18.327739901624614,-0.017739901624615584
18.25,18.316089400203733,-0.0660894002037331
18.44,18.334806757151814,0.10519324284818765
18.31,18.331861743094823,-0.02186174309482425
18.31,18.329088559936633,-0.019088559936633942
18.19,18.307913752503914,-0.11791375250391312
18.44,18.32719939044252,0.11280060955748183
18.31,18.32483355890676,-0.014833558906762079
18.31,18.32264124160908,-0.012641241609081533
18.19,18.302041170805566,-0.11204117080556486
18.44,18.321888893093377,0.11811110690662474
18.31,18.320067145214676,-0.010067145214676998
18.31,18.318396624740227,-0.00839662474022873
18.25,18.307584181424012,-0.057584181424012115
18.44,18.327120394058397,0.11287960594160396
18.31,18.32496736088644,-0.014967360886441128
18.31,18.322953148957033,-0.0129531489570347
18.19,18.30249954743189,-0.11249954743188795
18.44,18.32246509773288,0.1175349022671206
18.31,18.320735440023636,-0.010735440023637466
18.31,18.31913406029998,-0.009134060299981428
18.25,18.3083704633,-0.05837046330000106
18.44,18.327937735505863,0.11206226449413847
18.31,18.325800325763023,-0.015800325763024148
18.31,18.32378848840112,-0.013788488401122123
18.25,18.312617483540624,-0.06261748354062391
18.44,18.331785222131472,0.10821477786852896
18.31,18.329260128008052,-0.0192601280080531
18.31,18.326875660879033,-0.016875660879033916
18.19,18.306058143995344,-0.11605814399534253
18.44,18.32566986830544,0.11433013169456174
18.31,18.32359951168438,-0.013599511684383003
18.31,18.321672956760604,-0.011672956760605757
18.19,18.30131008179789,-0.11131008179788893
18.44,18.321367773329452,0.11863222667054885
18.31,18.319730254509953,-0.009730254509953795
18.31,18.31821981379115,-0.008219813791150443
18.19,18.29825350927046,-0.10825350927045818
18.44,18.31868609812899,0.12131390187101232
18.31,18.317400285689704,-0.007400285689705299
18.31,18.316217379128005,-0.006217379128006684
18.25,18.305845371633474,-0.05584537163347392
18.44,18.325776421731387,0.11422357826861429
18.31,18.323974555592862,-0.013974555592863425
18.31,18.322270037404174,-0.012270037404174872
18.25,18.311378502564597,-0.061378502564597426
18.5,18.34008999140276,0.15991000859724025
18.31,18.33701137071659,-0.027011370716589767
18.31,18.334058320114586,-0.024058320114587417
18.19,18.312666886731556,-0.12266688673155457
18.44,18.331707648918655,0.10829235108134583
18.31,18.32907625017703,-0.01907625017703296
18.31,18.326604331110833,-0.016604331110833925
18.25,18.31500788260803,-0.06500788260802892
18.44,18.333784982888478,0.10621501711152348
18.31,18.330903744645994,-0.020903744645995204
18.31,18.328196916168853,-0.018196916168854216
18.25,18.316381230388412,-0.06638123038841215
18.44,18.334955188902015,0.10504481109798647
18.31,18.331887052958514,-0.02188705295851534
18.31,18.329009485205685,-0.019009485205685905
18.25,18.31703893611923,-0.06703893611922851
18.44,18.335473462176196,0.10452653782380494
18.31,18.33228074781741,-0.02228074781741185
18.31,18.329292775086852,-0.019292775086853453
18.25,18.317225234982807,-0.06722523498280708
18.44,18.3355753677195,0.10442463228050158
18.31,18.33231000409548,-0.02231000409548045
18.31,18.329260252019772,-0.019260252019773105
18.25,18.317140922401187,-0.06714092240118674
18.44,18.33544838177419,0.1045516182258126
18.31,18.332148604033474,-0.022148604033475294
18.31,18.329071865502947,-0.019071865502947816
18.25,18.316932177715742,-0.06693217771574211
18.44,18.335225145444983,0.10477485455501778
18.31,18.331916022517234,-0.021916022517235234
18.31,18.328834409786637,-0.018834409786638417
18.25,18.316693689790394,-0.06669368979039447
18.44,18.33498888576035,0.1050111142396517
18.31,18.331684717648383,-0.021684717648383867
18.31,18.328610299659996,-0.018610299659997054
18.25,18.316478573923447,-0.06647857392344747
18.5,18.344075618211665,0.1559243817883349
18.37,18.349294765703128,0.020705234296872987
18.31,18.34468342964484,-0.03468342964483995
18.25,18.331043820824732,-0.08104382082473194
18.5,18.357177124863128,0.14282287513687209
18.31,18.351697419172048,-0.041697419172049166
18.31,18.346524174864957,-0.03652417486495807
18.25,18.33238574179856,-0.08238574179856073
18.44,18.348788571678963,0.09121142832103857
18.31,18.343705673521107,-0.03370567352110854
18.25,18.329680239431724,-0.07968023943172398
18.25,18.316790818586508,-0.06679081858650804
18.44,18.334451992870207,0.10554800712979429
18.31,18.33061896628285,-0.020618966282849982
18.25,18.317819993312504,-0.06781999331250432
18.25,18.306121303080054,-0.056121303080054474
18.44,18.3249275298041,0.11507247019590139
18.31,18.32218606415556,-0.012186064155560672
18.25,18.31041925269417,-0.06041925269417092
18.25,18.29968910375722,-0.049689103757220465
18.44,18.319397511532213,0.12060248846778876
18.31,18.317490413729267,-0.007490413729268397
18.25,18.306489810595203,-0.05648981059520253
18.19,18.287166853786868,-0.09716685378686662
18.44,18.30828730181108,0.13171269818892029
18.25,18.298426573990092,-0.04842657399009198
18.25,18.289463255309784,-0.03946325530978356
18.25,18.28137490819942,-0.031374908199421014
18.44,18.303554119584486,0.13644588041551486
18.31,18.303941184376683,0.006058815623315894
18.31,18.30434708052599,0.005652919474009366
18.25,18.29547216461553,-0.0454721646155285
18.44,18.316803333495105,0.1231966665048958
18.31,18.316301427223,-0.006301427223000644
18.31,18.315795319441815,-0.005795319441816105
18.25,18.30600079059754,-0.05600079059754037
18.5,18.335709321972455,0.1642906780275446
18.31,18.33353029781019,-0.023530297810189893
18.31,18.331382792224566,-0.021382792224567737
18.25,18.31999839410889,-0.06999839410888953
18.44,18.33888982506357,0.10111017493643004
18.31,18.336038843989023,-0.02603884398902423
18.31,18.333290825210373,-0.023290825210374067
18.19,18.31208265120961,-0.1220826512096096
18.5,18.340577339536015,0.159422660463985
18.31,18.33730915546395,-0.027309155463949963
18.31,18.334192025260432,-0.02419202526043307
18.19,18.312660182919725,-0.12266018291972358
18.44,18.331582366686554,0.10841763331344723
18.31,18.328852381088996,-0.01885238108899756
18.25,18.31700860247956,-0.06700860247956086
18.19,18.296836286420042,-0.10683628642004095
18.44,18.31711319162258,0.12288680837742305
18.31,18.315716253818056,-0.005716253818057737
18.31,18.314461324747818,-0.004461324747818907
18.25,18.30405127860227,-0.05405127860226955
18.44,18.323973505795554,0.11602649420444777
18.31,18.322187622928695,-0.012187622928696129
18.31,18.320519844965414,-0.01051984496541536
18.25,18.30968211527177,-0.059682115271769476
18.5,18.338461132019546,0.16153886798045392
18.31,18.335460758996916,-0.025460758996917576
18.31,18.33259399847268,-0.02259399847268284
18.25,18.320585980432973,-0.07058598043297337
18.44,18.33894272442125,0.10105727557875
18.31,18.33563916891886,-0.02563916891886109
18.31,18.332513856471916,-0.022513856471917393
18.25,18.320288367148347,-0.07028836714834696
18.44,18.338465186211543,0.10153481378845797
18.31,18.335015777028747,-0.025015777028748687
18.25,18.322483852070814,-0.07248385207081398
18.25,18.310950220186687,-0.06095022018668672
18.44,18.329833163520167,0.11016683647983427
18.31,18.32709275572321,-0.017092755723211894
18.25,18.315263045928607,-0.06526304592860654
18.19,18.29512531417084,-0.10512531417083792
18.44,18.315453692551152,0.12454630744884909
18.25,18.304830382078435,-0.05483038207843549
18.31,18.304430766012047,0.00556923398795206
18.19,18.28558253934763,-0.09558253934762817
18.44,18.307124799815607,0.1328752001843938
18.25,18.297635677417002,-0.04763567741700214
18.25,18.28899670079382,-0.03899670079382034
18.25,18.281188534659783,-0.03118853465978333
18.5,18.312898412100363,0.1871015878996367
18.37,18.32199882752679,0.04800117247321012
18.37,18.33031404320502,0.03968595679497966
18.25,18.319274645998707,-0.06927464599870703
18.5,18.34775851154743,0.1522414884525709
18.31,18.34438781757865,-0.034387817578650726
18.31,18.341092021538657,-0.031092021538658088
18.25,18.328610923737166,-0.07861092373716616
18.5,18.355754965000123,0.1442450349998765
18.31,18.35114796592844,-0.04114796592844172
18.31,18.346719426567738,-0.03671942656773908
18.25,18.333207836813546,-0.08320783681354627
18.44,18.35012975048013,0.08987024951987266
18.31,18.34546811529531,-0.035468115295312685
18.31,18.34106724491735,-0.031067244917352355
18.25,18.327652523953088,-0.07765252395308764
18.44,18.344728530707034,0.09527146929296748
18.31,18.340267347916203,-0.030267347916204557
18.25,18.326812053906462,-0.07681205390646184
18.25,18.31444177222774,-0.06444177222774172
18.44,18.332572233260635,0.1074277667393666
18.31,18.329160259783883,-0.01916025978388447
18.31,18.326027551619518,-0.016027551619519187
18.25,18.313880140933506,-0.06388014093350591
18.44,18.33220626153624,0.10779373846376217
18.31,18.328964406310572,-0.018964406310573168
18.25,18.31668656847453,-0.06668656847453036
18.25,18.305443047456293,-0.05544304745629347
18.44,18.32464277509339,0.11535722490661016
18.31,18.322237575912663,-0.012237575912664056
18.25,18.310754287824437,-0.06075428782443737
18.25,18.30025940071528,-0.05025940071528012
18.44,18.320159223773448,0.1198407762265532
18.31,18.31840399606696,-0.008403996066959962
18.31,18.316811317378875,-0.0068113173788759696
18.25,18.306085272197738,-0.05608527219773762
18.44,18.32571399103067,0.11428600896933006
18.31,18.3236574235593,-0.013657423559301662
18.31,18.321741769514077,-0.011741769514078015
18.25,18.310678662850975,-0.06067866285097523
18.44,18.329962797587946,0.11003720241205528
18.31,18.32755976831077,-0.017559768310771773
18.31,18.32530056991059,-0.0153005699105897
18.25,18.313900851007393,-0.06390085100739284
18.44,18.33285860845721,0.10714139154278968
18.31,18.330142095149057,-0.020142095149058292
18.31,18.327584384992623,-0.017584384992623825
18.25,18.315902689018856,-0.06590268901885565
18.5,18.34388755971976,0.15611244028023918
18.31,18.340145470615685,-0.030145470615686065
18.31,18.33659094792397,-0.026590947923970987
18.25,18.323949708124417,-0.0739497081244167
18.44,18.341727557346125,0.09827244265387591
18.31,18.33789854739443,-0.027898547394432427
18.31,18.334299776665173,-0.024299776665174022
18.25,18.32165092870635,-0.07165092870635092
18.44,18.339452234601435,0.10054776539856647
18.31,18.3356726305709,-0.0256726305709023
18.31,18.332144554243754,-0.02214455424375572
18.25,18.319583473382288,-0.06958347338228776
18.44,18.337485834166568,0.10251416583343342
18.31,18.333817201278485,-0.02381720127848652
18.31,18.330407033994348,-0.020407033994349177
18.25,18.3179681927437,-0.06796819274369881
18.44,18.33599486383676,0.10400513616324147
18.31,18.332450675122036,-0.022450675122037467
18.31,18.32916344723525,-0.01916344723525043
18.25,18.31684467528488,-0.06684467528488014
18.5,18.34427887914981,0.1557211208501883
18.37,18.34935776066424,0.020642239335760593
18.31,18.34462706086425,-0.03462706086425271
18.25,18.3308873055293,-0.08088730552929846
18.5,18.35693800636241,0.1430619936375912
18.31,18.35139159799471,-0.041391597994710594
18.31,18.346165956431417,-0.03616595643141807
18.25,18.331987897449324,-0.08198789744932355
18.44,18.348362410196977,0.09163758980302461
18.31,18.3432611205932,-0.03326112059320252
18.31,18.33851737293172,-0.028517372931720075
18.25,18.3248460229344,-0.07484602293439835
18.44,18.34174162917581,0.09825837082419042
18.31,18.337166815239065,-0.02716681523906672
18.31,18.332947247187235,-0.022947247187236286
18.25,18.31979132139443,-0.06979132139442967
18.44,18.337188251195784,0.10281174880421773
18.31,18.333096326009233,-0.023096326009234502
18.31,18.329337788583402,-0.01933778858340318
18.25,18.31661842628345,-0.06661842628345127
18.44,18.33442556555973,0.10557443444027115
18.31,18.330716243774763,-0.02071624377476411
18.31,18.327312004421163,-0.017312004421164318
18.19,18.305626961748306,-0.11562696174830478
18.44,18.32451110898805,0.11548889101194959
18.31,18.321840911205808,-0.01184091120580888
18.31,18.31943026875872,-0.009430268758720217
18.25,18.307978878404825,-0.05797887840482474
18.5,18.336261408395696,0.1637385916043037
18.31,18.332870032133524,-0.022870032133525342
18.37,18.338997950588855,0.03100204941114626
18.25,18.325997075230305,-0.07599707523030474
18.44,18.343444363140993,0.09655563685900859
18.31,18.339313661420192,-0.029313661420193426
18.37,18.344732970267373,0.025267029732628288
18.19,18.321767207127756,-0.13176720712775492
18.5,18.348650572337554,0.15134942766244563
18.31,18.343915629746906,-0.03391562974690743
18.31,18.339472988178684,-0.02947298817868571
18.25,18.326043691691403,-0.07604369169140313
18.5,18.352419746779358,0.14758025322064228
18.37,18.356498501591304,0.013501498408697188
18.31,18.350829714753143,-0.04082971475314423
18.25,18.33621650089658,-0.08621650089657962
18.5,18.361459719432155,0.1385402805678453
18.31,18.35517208623266,-0.045172086232661
18.31,18.349270853572907,-0.03927085357290849
18.19,18.325190006633015,-0.13519000663301384
18.44,18.34179501684447,0.09820498315553294
18.31,18.336973913754964,-0.02697391375496494
18.31,18.332548704204175,-0.022548704204176317
18.19,18.30993271339184,-0.1199327133918402
18.5,18.33726554745013,0.16273445254986996
18.31,18.333058487887214,-0.02305848788721576
18.31,18.329203137444054,-0.01920313744405533
18.25,18.316403704961235,-0.06640370496123538
18.5,18.34343741528083,0.15656258471916829
18.37,18.34818876263271,0.021811237367291625
18.31,18.343196448048275,-0.03319644804827604
18.25,18.329254190475677,-0.07925419047567672
18.5,18.355154980347635,0.14484501965236518
18.31,18.34950505714836,-0.039505057148360834
18.31,18.344216457900593,-0.03421645790059458
18.25,18.330010536321527,-0.08001053632152733
18.5,18.35567865921152,0.1443213407884798
18.31,18.349825290858774,-0.03982529085877573
18.31,18.34436058807664,-0.03436058807664111
18.19,18.32071250992133,-0.13071250992132732
18.44,18.33774148378924,0.10225851621076032
18.31,18.333331390775996,-0.023331390775997107
18.31,18.329300900098843,-0.019300900098844664
18.19,18.307060727994468,-0.11706072799446687
18.44,18.325457071227248,0.11454292877275307
18.31,18.322362311002255,-0.012362311002256376
18.31,18.319586074023064,-0.00958607402306555
18.19,18.298532228408888,-0.10853222840888677
18.44,18.318042066417146,0.12195793358285556
18.31,18.315984771137785,-0.005984771137786282
18.31,18.31416825488249,-0.004168254882490174
18.19,18.29399594762512,-0.1039959476251191
18.5,18.323601237929434,0.1763987620705656
